user,movie,score
249,7376,0.8888888888888888
249,7377,0.9375
249,7382,0.9375
249,7386,0.85
249,7392,0.8888888888888888
249,7395,0.9444444444444444
249,7396,0.95
249,7409,0.9285714285714286
249,7410,0.85
249,7412,0.9375
249,7414,0.9
249,7416,0.95
249,7417,0.9
249,7425,0.9444444444444444
249,7434,0.8333333333333333
249,7446,0.8888888888888888
249,7454,0.8888888888888888
249,7455,0.95
249,7457,0.9
249,7466,0.9
249,7470,0.9
249,7473,0.8
249,7484,0.95
249,7485,0.85
249,7497,0.9166666666666667
249,7501,0.9
249,7504,0.875
249,7509,0.875
249,7516,0.9
249,7523,0.9375
249,7524,0.9444444444444444
249,7529,0.9375
249,7531,1.0
249,7534,0.9444444444444444
249,7538,0.9375
249,7539,0.85
249,7542,0.7777777777777778
249,7543,0.8888888888888888
249,7546,1.0
249,7547,0.9285714285714286
249,7561,0.9375
249,7563,0.8888888888888888
249,7565,0.9375
249,7569,0.9
249,7586,0.875
249,7587,1.0
249,7590,0.9
249,7600,0.8888888888888888
249,7606,0.85
249,7607,1.0
249,7609,0.85
249,7610,1.0
249,7613,0.85
249,7615,1.0
249,7617,1.0
249,7620,0.9
249,7621,0.95
249,7624,1.0
249,7626,0.9444444444444444
249,7628,0.9285714285714286
249,7631,0.85
249,7632,0.875
249,7634,0.85
249,7639,0.9
249,7645,0.9
249,7646,1.0
249,7647,0.9
249,7648,0.95
249,7650,1.0
249,7662,0.875
249,7663,0.95
249,7665,0.9375
249,7667,0.8571428571428572
249,7670,1.0
249,7674,1.0
249,7688,0.8888888888888888
249,7689,0.9
249,7694,1.0
249,7695,0.85
249,7699,0.9375
249,7701,0.875
249,7703,0.85
249,7708,1.0
249,7711,0.9375
249,7719,0.875
249,7720,0.8888888888888888
249,7722,0.95
249,7723,0.85
249,7726,0.875
249,7729,1.0
249,7734,0.9444444444444444
249,7735,0.8333333333333333
249,7738,0.9444444444444444
249,7742,0.9
249,7749,0.9
249,7766,0.9
249,7768,0.9
249,7769,0.9
249,7770,0.9
249,7771,0.85
249,7773,1.0
249,7775,0.9444444444444444
249,7782,0.7777777777777778
249,7791,0.8888888888888888
249,7792,1.0
249,7793,0.9375
249,7795,1.0
249,7808,0.95
249,7814,0.9375
249,7837,0.8333333333333333
249,7838,0.8
249,7842,1.0
249,7843,0.9375
249,7844,0.9444444444444444
249,7846,0.9
249,7847,1.0
249,7848,0.8
249,7854,0.875
249,7858,1.0
249,7859,1.0
249,7860,1.0
249,7874,1.0
249,7882,0.9
249,7884,0.9
249,7885,1.0
249,7889,0.95
249,7895,1.0
249,7899,1.0
249,7900,0.85
249,7907,0.9
249,7914,0.9285714285714286
249,7917,1.0
249,7921,0.85
249,7928,0.95
249,7930,0.875
249,7931,1.0
249,7932,1.0
249,7938,0.9375
249,7948,0.8888888888888888
249,7949,0.9375
249,7956,0.9
249,7965,1.0
249,7966,1.0
249,7980,1.0
249,7983,0.9375
249,7985,0.95
249,7986,0.9
249,7987,0.9
249,7989,1.0
249,7992,0.85
249,8000,1.0
249,8003,0.85
249,8006,0.95
249,8007,0.85
249,8014,0.9
249,8017,0.9375
249,8019,0.8888888888888888
249,8023,0.95
249,8024,0.95
249,8027,0.95
249,8039,1.0
249,8047,1.0
249,8054,0.95
249,8057,0.9
249,8059,0.9444444444444444
249,8063,0.8
249,8064,0.95
249,8065,0.7777777777777778
249,8078,1.0
249,8079,1.0
249,8084,1.0
249,8092,0.8888888888888888
249,8117,0.875
249,8121,0.9285714285714286
249,8124,0.85
249,8127,0.8333333333333333
249,8130,1.0
249,8138,0.85
249,8145,0.85
249,8151,1.0
249,8152,0.9
249,8160,0.95
249,8161,0.8888888888888888
249,8165,0.9375
249,8166,0.8888888888888888
249,8167,0.8888888888888888
249,8180,0.9
249,8184,0.9444444444444444
249,8189,1.0
249,8190,0.9
249,8195,0.95
249,8199,1.0
249,8200,0.8888888888888888
249,8201,0.95
249,8203,0.9
249,8210,1.0
249,8216,1.0
249,8217,1.0
249,8221,0.85
249,8222,0.9285714285714286
249,8227,1.0
249,8236,0.85
249,8238,1.0
249,8239,0.9285714285714286
249,8246,0.95
249,8253,1.0
249,8256,1.0
249,8263,1.0
249,8267,0.9444444444444444
249,8272,1.0
249,8290,0.9
249,8291,1.0
249,8296,0.95
249,8297,0.9
249,8299,1.0
249,8302,0.95
249,8304,0.85
249,8306,1.0
249,8312,0.9444444444444444
249,8313,0.95
249,8314,1.0
249,8322,1.0
249,8323,0.95
249,8340,1.0
249,8355,1.0
249,8357,1.0
249,8358,0.95
249,8360,1.0
249,8362,1.0
249,8373,0.95
249,8376,0.9285714285714286
249,8377,1.0
249,8380,0.9375
249,8383,1.0
249,8396,0.95
249,8401,1.0
249,8403,1.0
249,8407,0.9375
249,8415,0.875
249,8421,0.9444444444444444
249,8422,1.0
249,8425,0.875
249,8426,0.95
249,8427,0.9375
249,8433,1.0
249,8438,0.9375
249,8439,0.95
249,8440,0.9
249,8449,1.0
249,8450,0.9
249,8452,0.85
249,8467,1.0
249,8468,1.0
249,8470,0.95
249,8476,0.95
249,8512,1.0
249,8514,0.9444444444444444
249,8531,1.0
249,8534,0.9
249,8538,0.9
249,8542,1.0
249,8546,1.0
249,8547,0.85
249,8551,0.95
249,8570,0.9
249,8573,0.9
249,8591,0.9375
249,8596,0.9
249,8605,1.0
249,8618,0.9
249,8636,0.9
249,8637,0.95
249,8648,0.85
249,8655,0.9375
249,8682,1.0
249,8684,0.95
249,8686,1.0
249,8687,0.95
249,8690,0.9
249,8692,0.95
249,8693,0.95
249,8694,0.95
249,8695,0.95
249,8696,0.95
249,8697,0.95
249,8698,0.95
249,8699,0.9
249,8700,0.95
249,8758,0.95
249,8779,0.9285714285714286
249,8786,0.95
249,8880,0.9
249,8890,0.9
249,8901,0.95
249,8905,0.9
249,8917,1.0
249,8918,0.9444444444444444
249,8925,0.8888888888888888
249,8972,0.95
249,8975,0.95
249,8977,1.0
249,8991,1.0
249,9024,0.875
249,9025,0.9
249,9067,0.85
249,9072,0.95
249,9088,1.0
249,9089,1.0
249,9090,0.8333333333333333
249,9126,1.0
249,9163,0.95
249,9172,1.0
249,9182,0.9375
249,9222,0.9
249,9224,0.95
249,9227,0.875
249,9236,1.0
249,9262,0.8333333333333333
249,9275,0.9
249,9287,0.95
249,9298,0.95
249,9307,0.9444444444444444
249,9316,1.0
249,9323,0.9375
249,9341,1.0
249,9346,1.0
249,9354,0.9444444444444444
249,9369,0.8888888888888888
249,9375,0.9375
249,9393,1.0
249,9434,1.0
249,9435,1.0
249,9439,0.95
249,9446,1.0
249,9453,0.9
249,9464,1.0
249,9465,1.0
249,9466,1.0
249,9486,1.0
249,9500,0.875
249,9504,1.0
249,9522,0.95
249,9568,1.0
249,9593,1.0
249,9603,1.0
249,9605,0.95
249,9646,0.95
249,9669,1.0
249,9674,0.9375
249,9687,1.0
249,9690,1.0
249,9700,1.0
249,9704,1.0
249,9710,1.0
250,42,0.9
250,278,1.0
250,304,1.0
250,504,0.875
250,619,0.85
250,793,1.0
250,832,0.85
250,946,1.0
250,982,1.0
250,985,0.9
250,1085,0.95
250,1200,0.95
250,1260,0.95
250,1293,0.8
250,1372,0.8333333333333333
250,1550,0.9
250,1808,1.0
250,2061,1.0
250,2085,0.55
250,2344,1.0
250,2547,1.0
250,2554,1.0
250,2615,0.95
250,3569,0.9
250,3591,1.0
250,4676,1.0
250,5339,1.0
251,44,1.0
251,99,0.95
251,255,1.0
251,258,1.0
251,278,1.0
251,315,1.0
251,462,1.0
251,511,1.0
251,521,1.0
251,829,1.0
251,900,1.0
251,910,1.0
251,927,1.0
251,959,1.0
251,1285,1.0
251,1504,1.0
251,1940,1.0
251,2227,1.0
251,4152,1.0
251,6406,0.75
251,7356,1.0
251,9061,1.0
251,9319,1.0
252,1,0.95
252,323,1.0
252,437,0.95
252,822,0.9
252,993,0.9
252,1268,0.95
252,1728,1.0
252,4361,1.0
252,5375,0.95
252,6406,0.95
252,6966,0.95
252,7356,1.0
252,7373,0.85
252,7467,0.95
252,7468,0.9
252,7694,0.75
252,7742,0.95
252,7907,0.95
252,8023,0.85
252,8044,1.0
252,8304,0.95
252,8318,1.0
252,8358,0.9
252,8547,0.9
252,8684,0.9
252,8688,0.8
252,8698,0.9
252,8901,1.0
252,8972,0.85
252,9088,0.9444444444444444
252,9224,0.9
252,9370,1.0
252,9393,1.0
252,9405,0.9
252,9431,0.8
252,9434,0.85
252,9439,0.9
252,9471,0.9
253,29,0.95
253,389,1.0
253,521,1.0
253,582,0.95
253,699,0.75
253,708,0.95
253,736,0.95
253,741,0.85
253,896,0.9
253,914,0.95
253,927,1.0
253,971,1.0
253,1114,0.95
253,1301,1.0
253,1530,0.9
253,1614,0.9
253,1712,0.85
253,1731,1.0
253,1961,1.0
253,2016,0.9
253,2329,1.0
253,2495,0.9
253,2516,0.85
253,2643,0.85
253,3134,1.0
253,3414,0.95
253,3623,1.0
253,4065,0.9444444444444444
253,4118,1.0
253,4162,1.0
253,4177,0.95
253,4367,0.9
253,4559,0.95
253,4678,0.9444444444444444
253,4770,1.0
253,5498,1.0
253,5520,1.0
253,6166,0.95
253,6169,1.0
253,6312,1.0
253,6565,1.0
253,6599,0.95
253,6606,1.0
253,6701,1.0
253,6966,0.95
253,6975,0.95
253,7213,0.7
254,1,0.95
254,32,0.95
254,44,0.95
254,47,0.95
254,72,0.7
254,98,0.9
254,124,0.9
254,176,0.7
254,225,0.9
254,255,0.95
254,258,1.0
254,278,0.95
254,297,0.9
254,303,0.85
254,315,1.0
254,338,0.75
254,399,0.9
254,419,0.9
254,462,1.0
254,508,0.9
254,509,0.9
254,510,0.75
254,511,0.9
254,547,0.85
254,616,0.8
254,649,0.9375
254,660,0.9
254,687,0.95
254,795,0.9375
254,829,0.9
254,899,0.9
254,903,0.9
254,912,0.9
254,916,0.9
254,958,1.0
254,970,0.85
254,1184,0.75
254,1219,0.95
254,1292,0.85
254,1334,0.875
254,1374,0.6428571428571428
254,1504,1.0
254,1517,1.0
254,1735,0.95
254,1798,0.9
254,1831,0.95
254,1918,0.95
254,1940,1.0
254,2079,1.0
254,2135,0.85
254,2146,1.0
254,2227,1.0
254,2515,0.9
254,2516,0.8
254,2625,0.75
254,2675,0.95
254,2946,1.0
254,2977,0.8
254,2984,0.9
254,2997,0.95
254,3017,0.9
254,3142,0.95
254,3195,1.0
254,3563,0.95
254,3569,0.9
254,3623,0.95
254,3639,0.95
254,3641,0.9
254,3802,1.0
254,3820,0.6
254,3874,0.85
254,3954,0.95
254,4138,0.9
254,4140,0.85
254,4166,0.95
254,4263,0.65
254,4335,0.85
254,4361,0.95
254,4428,0.9
254,4613,0.9
254,4616,1.0
254,4765,0.95
254,4801,0.9
254,4910,0.95
254,4936,0.9
254,5161,0.95
254,5261,0.85
254,5267,0.9444444444444444
254,5303,0.9
254,5335,0.95
254,5336,0.85
254,5367,0.9
254,5375,0.95
254,5720,0.9
254,5733,0.95
254,5735,0.95
254,5851,1.0
254,5882,0.9
254,5886,0.9
254,5897,0.85
254,5908,0.9444444444444444
254,5918,0.95
254,6017,0.9
254,6064,0.9
254,6088,0.95
254,6122,1.0
254,6152,0.95
254,6154,0.9
254,6156,0.95
254,6171,0.8
254,6187,1.0
254,6228,1.0
254,6229,1.0
254,6243,0.95
254,6259,0.95
254,6278,0.7222222222222222
254,6298,0.8888888888888888
254,6311,0.7
254,6312,0.95
254,6316,1.0
254,6328,0.9
254,6331,0.9
254,6332,0.9
254,6337,1.0
254,6347,0.95
254,6350,0.8888888888888888
254,6359,0.9
255,33,0.6
255,191,0.7
255,303,1.0
255,365,1.0
255,507,0.7
255,820,0.7
255,898,1.0
255,912,1.0
255,922,1.0
255,931,0.6
255,935,0.6
255,970,0.6
255,1003,0.6
255,1075,0.8
255,1253,1.0
255,1303,1.0
255,1366,1.0
255,1391,0.8
255,1499,0.6
255,1530,0.6
255,1565,0.625
255,1758,0.8
255,1918,0.8
255,2032,0.7
255,2039,1.0
255,2111,0.7
255,2146,0.6
255,2190,0.9
255,2193,0.7
255,2291,0.6
255,2380,0.6
255,2533,0.75
255,2537,0.8
255,2556,1.0
255,2617,0.625
255,2620,0.6
255,2655,1.0
255,2734,0.7
255,2807,0.8
255,2931,0.8333333333333333
255,3003,0.7222222222222222
255,3230,0.6
255,3303,0.7
255,3312,0.9285714285714286
256,18,1.0
256,137,0.9
256,143,0.95
256,145,0.9
256,146,1.0
256,173,1.0
256,225,0.9
256,231,0.85
256,255,1.0
256,278,1.0
256,329,0.8
256,335,0.9
256,386,1.0
256,395,1.0
256,456,0.9
256,511,0.95
256,616,0.95
256,899,0.9
256,901,1.0
256,912,0.9
256,970,1.0
256,1010,0.85
256,1067,0.95
256,1478,0.95
256,1487,1.0
256,1940,0.95
256,2225,0.9
256,2435,0.95
256,2445,0.9
256,2478,0.9
256,2479,0.95
256,2625,0.9
256,2684,1.0
256,2780,0.9
256,2809,0.9
256,2811,0.85
256,2829,0.9
256,2860,0.9
256,2946,0.9
256,2969,0.9375
256,2970,1.0
256,3003,0.9444444444444444
256,3007,0.9
256,3010,0.85
256,3096,0.9
256,3105,0.9
256,3146,0.8
256,3158,0.9
256,3163,0.9375
256,3195,0.95
256,3217,0.9444444444444444
256,3218,0.9444444444444444
256,3247,0.8
256,3288,0.9
256,3415,0.85
256,3448,0.95
256,3460,0.9
256,3471,0.85
256,3560,0.9
256,3615,0.95
256,3623,0.9
256,3624,0.9375
256,3638,1.0
256,3641,1.0
256,3732,0.95
256,3746,0.95
256,3873,0.9
256,3874,0.9
256,3886,0.8888888888888888
256,3904,0.8
256,3985,0.55
256,4105,0.75
256,4133,0.9444444444444444
256,4160,0.95
256,4357,0.9
256,4409,0.9
256,4426,0.8333333333333333
256,4435,0.8333333333333333
256,4462,0.9444444444444444
256,4467,0.9375
256,4616,0.85
256,4640,0.85
256,4645,0.95
256,4649,0.9
256,4657,0.9
256,4770,0.55
256,4868,0.9
256,4885,1.0
256,4890,0.9
256,4910,1.0
256,5161,0.9
256,5162,0.9444444444444444
256,5170,0.9
256,5224,0.95
256,5392,0.9
256,5670,0.75
256,5733,0.9
256,5798,0.9
256,5873,0.9
256,5897,0.9
256,5902,0.9
256,5912,0.9
256,6029,0.7
256,6076,0.9
256,6150,0.9444444444444444
256,6219,0.85
256,6220,0.85
256,6311,0.55
256,6332,0.9
256,6487,0.85
256,6519,1.0
256,6631,0.9
256,6633,0.9
256,6694,1.0
256,6755,0.8
256,6761,0.85
256,6773,0.95
256,6929,0.95
256,6930,0.95
256,7011,0.95
256,7019,0.9
256,7031,0.8333333333333333
256,7040,0.9
256,7064,1.0
256,7091,0.9
256,7092,0.8333333333333333
256,7155,0.95
256,7213,0.95
256,7225,0.9444444444444444
256,7395,0.9444444444444444
256,7446,0.9444444444444444
256,7516,0.9
256,7663,0.9
256,7720,0.8888888888888888
256,7768,0.9
256,7803,1.0
256,7921,0.85
256,7956,0.9
256,7980,0.9
256,8027,0.95
256,8054,0.85
256,8064,1.0
256,8160,0.9
256,8195,0.85
256,8200,0.8888888888888888
256,8253,0.9
256,8275,0.9
256,8296,0.95
256,8297,0.85
256,8373,0.8
256,8377,0.9
256,8439,0.9
256,8470,0.9
256,8551,0.95
256,8570,0.9
256,8584,0.95
256,8591,1.0
256,8600,0.85
256,8604,0.9444444444444444
256,8618,0.85
256,8639,0.9444444444444444
256,8666,1.0
256,8682,0.9
256,8725,1.0
256,8729,0.85
256,8746,1.0
256,8807,0.8888888888888888
256,8827,1.0
256,8836,0.9444444444444444
256,8880,0.95
256,8890,0.8
256,8925,1.0
256,9026,1.0
256,9124,1.0
257,7,0.6
257,16,0.85
257,100,0.85
257,329,0.85
257,365,0.9
257,432,0.8
257,512,0.85
257,550,0.9
257,620,0.85
257,988,0.95
257,1003,0.75
257,1064,0.9
257,1147,0.7
257,1807,0.85
257,1884,0.65
257,1961,0.65
257,2098,0.85
257,2984,0.95
257,3874,0.9
257,4138,0.8
258,278,1.0
258,462,0.9
258,900,1.0
258,1940,1.0
258,2079,0.95
258,2227,1.0
258,2373,1.0
258,3641,1.0
258,4160,1.0
258,4797,1.0
258,6259,0.8
258,6312,1.0
258,6331,0.95
258,6773,1.0
258,6966,0.95
258,7040,1.0
258,7091,0.95
258,7199,0.8
258,7303,0.95
258,7621,0.55
258,8547,1.0
258,8684,0.55
258,8692,1.0
258,8695,0.8
258,8696,0.85
259,2,0.7
259,32,1.0
259,127,0.9
259,327,0.6
259,356,0.8
259,386,0.55
259,444,0.6
259,445,0.55
259,622,0.55
259,1045,0.55
259,1155,0.8
259,1188,1.0
259,1323,1.0
259,2015,0.9
259,2356,0.8
259,2837,0.85
259,2916,1.0
259,2984,0.55
259,2999,0.8
259,3003,0.9444444444444444
259,3195,1.0
259,3569,0.9
259,3615,0.9
259,3639,0.55
259,4134,1.0
259,4530,1.0
259,4798,0.9444444444444444
259,4803,1.0
259,4910,0.9
260,29,0.9
260,44,0.95
260,47,1.0
260,90,0.7
260,99,1.0
260,111,1.0
260,128,0.95
260,136,0.95
260,160,0.9
260,202,0.9
260,258,0.95
260,296,0.95
260,301,0.9
260,331,0.75
260,398,0.85
260,410,0.95
260,521,1.0
260,578,0.8
260,586,1.0
260,603,0.9
260,614,0.95
260,686,0.95
260,687,0.9
260,693,0.75
260,816,0.9
260,825,0.95
260,829,1.0
260,834,0.75
260,869,0.95
260,881,0.9
260,902,0.85
260,908,0.7
260,917,0.9
260,921,0.9
260,925,0.95
260,931,0.85
260,936,1.0
260,951,0.8
260,958,0.85
260,971,0.85
260,974,0.9
260,985,0.9
260,988,1.0
260,1000,0.9
260,1046,0.95
260,1047,1.0
260,1114,0.85
260,1147,0.95
260,1162,0.9
260,1232,0.7
260,1323,0.8
260,1397,1.0
260,1403,0.95
260,1486,0.9
260,1542,0.7
260,1584,0.9375
260,1629,0.85
260,1641,0.8
260,1735,0.9
260,1751,0.75
260,1797,1.0
260,1814,1.0
260,1941,0.95
260,1947,1.0
260,1961,0.9
260,2021,0.95
260,2031,0.7
260,2083,1.0
260,2147,0.95
260,2191,1.0
260,2227,0.9
260,2251,0.9
260,2260,0.95
260,2261,0.85
260,2266,0.9
260,2303,0.95
260,2399,1.0
260,2400,1.0
260,2489,0.85
260,2515,0.7
260,2559,0.95
260,2606,0.9
260,2659,0.95
260,2675,0.7
260,2794,0.7
260,2807,0.9
260,2857,1.0
260,2904,0.85
260,2908,0.85
260,2917,0.8
260,3011,0.9
260,3017,0.9
260,3142,0.9
260,3149,0.85
260,3278,0.75
260,3345,1.0
260,3413,1.0
260,3455,1.0
260,3545,0.8
260,3563,0.9
260,3623,0.85
260,3683,0.85
260,3720,0.8
260,3747,0.8333333333333333
260,3984,0.95
260,3985,0.95
260,4016,0.8
260,4026,1.0
260,4059,0.85
260,4080,0.9375
260,4118,0.7
260,4152,0.95
260,4177,0.9
260,4183,1.0
260,4201,0.8125
260,4299,0.85
260,4303,1.0
260,4333,0.95
260,4339,0.875
260,4355,0.95
260,4359,0.85
260,4364,0.85
260,4367,0.8
260,4409,0.95
260,4483,0.95
260,4491,1.0
260,4528,0.9444444444444444
260,4530,0.9
260,4531,0.75
260,4559,1.0
260,4613,0.75
260,4616,0.95
260,4680,0.85
260,4706,0.9
260,4785,0.7777777777777778
260,4910,0.85
260,4928,0.75
260,4936,0.9
260,4964,1.0
260,5026,1.0
260,5085,1.0
260,5088,1.0
260,5165,0.8125
260,5201,0.8
260,5217,0.875
260,5249,0.8
260,5267,0.8333333333333333
260,5303,0.55
260,5335,0.8
260,5336,0.75
260,5366,0.8
260,5738,0.8
261,16,0.9
261,44,0.9
261,47,0.9
261,121,0.95
261,258,1.0
261,278,0.95
261,315,1.0
261,829,0.95
261,912,0.95
261,924,0.9
261,940,0.9
261,1103,0.9375
261,1225,0.85
261,1268,0.95
261,1402,0.6875
261,1478,0.8
261,1504,0.9
261,1529,0.9375
261,1646,1.0
261,1692,0.75
261,1735,0.9
261,1884,0.9
261,1940,0.9
261,2040,0.8
261,2045,0.75
261,2146,1.0
261,2372,0.8125
261,2908,0.9
261,2946,1.0
261,2969,0.9375
261,3052,0.75
261,3152,0.8888888888888888
261,3563,1.0
261,3615,0.95
261,4075,0.55
261,4160,1.0
261,4609,0.6
261,4616,0.85
261,4910,1.0
261,5348,1.0
261,5665,0.95
261,5738,0.6
261,6332,0.95
261,6639,1.0
261,6711,1.0
261,7015,1.0
261,7044,0.85
261,7373,0.95
261,7414,0.8
261,7457,0.95
261,7956,0.9
261,8064,0.9
261,8450,0.9
262,4,0.6666666666666666
262,7,0.8
262,10,0.7
262,17,0.8
262,21,0.8
262,25,0.8
262,26,0.875
262,28,1.0
262,34,1.0
262,45,0.6
262,47,0.8
262,52,0.8
262,77,0.8
262,109,0.7
262,113,0.875
262,114,0.8
262,117,0.8
262,138,0.8
262,182,1.0
262,192,0.8
262,193,0.8
262,197,0.9
262,200,0.875
262,225,0.9
262,229,0.7
262,235,1.0
262,236,1.0
262,252,0.9
262,256,1.0
262,258,0.8
262,261,0.8
262,277,0.8
262,278,0.8
262,282,0.8
262,293,0.8
262,298,0.7
262,307,0.8
262,326,0.8
262,338,0.8
262,373,0.8
262,384,0.7
262,399,0.7
262,435,0.9
262,445,0.8
262,451,1.0
262,469,0.8
262,472,0.7
262,473,0.7
262,474,0.875
262,485,0.9
262,506,0.7
262,511,0.7
262,512,0.9
262,521,1.0
262,544,0.8
262,578,0.8
262,591,0.8
263,1,0.9
263,11,0.9
263,17,1.0
263,24,0.8
263,33,0.9
263,34,0.9
263,36,0.9
263,98,0.9
263,124,0.9
263,125,0.9
263,137,0.9
263,191,0.6
263,192,0.9
263,227,0.9
263,245,0.9
263,258,0.8
263,261,0.8
263,278,1.0
263,315,0.9
263,316,0.9
263,335,0.8
263,338,0.9
263,384,0.9
263,399,0.9
263,416,1.0
263,437,0.9
263,445,0.9
263,462,1.0
263,464,0.9
263,473,0.8
263,505,0.8
263,506,0.9
263,511,1.0
263,515,0.9
263,578,0.9
263,586,1.0
263,595,0.9
263,600,1.0
263,631,0.8
263,637,0.75
263,659,0.8
263,695,0.9
263,754,1.0
263,779,0.9
263,814,1.0
263,834,0.8
263,840,0.9
263,845,0.9
263,851,0.9444444444444444
263,864,0.9
263,869,1.0
263,887,1.0
263,892,0.9
263,894,0.875
263,899,0.9
263,900,0.9
263,912,0.9
263,925,1.0
263,927,0.9
263,947,0.8
263,1006,0.9
263,1028,0.8
263,1046,0.9
263,1074,0.9
263,1091,0.625
263,1136,0.7
263,1147,0.8
263,1162,0.9
263,1184,0.8
263,1212,0.9
263,1219,1.0
263,1232,0.9
263,1233,0.9
263,1266,1.0
263,1270,0.8
263,1277,0.9
263,1285,1.0
263,1292,0.9
263,1293,0.8
263,1323,0.9
263,1338,0.9444444444444444
263,1341,1.0
263,1370,0.9
263,1395,0.9
263,1405,0.9
263,1445,0.9
263,1482,0.9
263,1496,0.9
263,1504,0.9
263,1544,0.9
263,1545,0.8
263,1546,0.9
263,1550,0.8
263,1558,0.9
263,1571,0.8
263,1587,0.8
263,1686,0.875
263,1688,0.9
263,1705,0.9
263,1731,1.0
263,1758,1.0
263,1798,0.9
263,1806,0.875
263,1807,0.8
263,1825,0.9
263,1883,0.9
263,1915,0.8
263,1934,1.0
263,1940,0.9
263,1961,0.9
263,1963,0.7
263,1980,0.8
263,2015,0.6
263,2019,0.9
263,2021,0.85
263,2029,0.8
263,2036,0.7
263,2037,0.6
263,2046,0.8
263,2078,0.9
263,2080,0.9
263,2085,0.7
263,2112,0.75
263,2135,0.7
263,2146,0.9
263,2160,1.0
263,2196,0.8
263,2225,0.8
263,2251,0.8
263,2254,0.8
263,2373,0.9
263,2378,0.9
263,2389,0.8
263,2807,0.9
263,2809,0.9
263,2837,0.9
263,2908,0.95
263,2917,0.85
263,2960,0.9
263,2984,0.95
263,2999,0.9
263,3007,0.85
263,3011,0.9
263,3017,0.9
263,3142,1.0
263,3158,0.85
263,3195,0.95
263,3197,0.9
263,3569,0.95
263,3575,0.9
263,3612,0.9285714285714286
263,3623,0.9
263,3638,0.9444444444444444
263,3639,0.95
263,3640,0.8
263,3641,0.9
263,3650,0.95
263,3718,0.9
263,3820,0.9
263,3832,0.9
263,3835,0.8
263,3874,0.9
263,3886,0.7222222222222222
263,3890,0.75
263,3921,1.0
263,3929,0.9285714285714286
263,3984,0.95
263,4013,0.85
263,4077,0.8
263,4138,0.9
263,4162,1.0
263,4263,0.9
263,4312,0.8888888888888888
263,4333,0.85
263,4335,0.8
263,4361,0.95
263,4428,0.9
263,4447,0.9
263,4527,0.8
263,4530,0.95
263,4559,0.85
263,4609,0.85
263,4645,0.85
263,4765,0.85
263,4796,0.85
263,4797,0.9
263,4800,0.8888888888888888
263,4801,0.95
263,4910,0.95
263,4949,0.8
263,5043,1.0
263,5087,0.95
263,5161,0.9
263,5166,0.9
263,5167,0.9
263,5169,0.9
263,5230,1.0
263,5256,0.8888888888888888
263,5261,0.9
263,5262,0.95
263,5303,0.85
263,5305,0.7
263,5317,0.85
263,5348,0.9
263,5375,0.85
263,5382,0.95
263,5739,0.9
263,5851,0.8
263,5897,0.85
263,5912,0.9
264,1,0.9
264,32,0.6
264,45,0.8
264,98,0.75
264,124,0.9
264,125,0.75
264,218,0.9
264,276,0.85
264,288,0.95
264,315,0.85
264,323,0.85
264,326,0.9
264,419,0.7
264,462,0.9
264,513,0.9
264,547,0.8
264,550,0.75
264,616,0.85
264,619,0.9
264,782,0.65
264,786,1.0
264,793,1.0
264,830,0.8
264,899,0.85
264,912,0.85
264,950,1.0
264,1010,0.75
264,1045,0.95
264,1056,0.9
264,1058,0.9
264,1060,0.9
264,1084,0.85
264,1184,0.95
264,1293,0.85
264,1372,0.8888888888888888
264,1391,0.75
264,1399,0.85
264,1473,0.75
264,1523,0.8125
264,1550,0.9
264,1940,0.95
264,2079,0.95
264,2288,0.75
264,2625,0.95
264,2675,0.7
264,2701,0.7
264,3569,1.0
264,3575,0.95
264,3641,1.0
264,3677,0.65
264,4077,0.9
264,4138,0.95
264,4874,1.0
264,5037,0.8333333333333333
264,5897,0.9
264,6076,1.0
265,25,0.6
265,32,0.9
265,34,0.9
265,72,0.7
265,98,0.8
265,99,0.8
265,124,0.9
265,167,0.75
265,197,0.9
265,218,0.8
265,225,1.0
265,230,0.8
265,244,0.8
265,254,0.9
265,276,1.0
265,278,0.9
265,288,0.9
265,320,1.0
265,337,1.0
265,346,0.75
265,381,0.75
265,419,0.9
265,429,0.8
265,445,0.8
265,452,0.8
265,464,0.9
265,465,0.8
265,468,0.9
265,475,0.9
265,508,0.9
265,509,0.8
265,510,0.8
265,511,1.0
265,521,0.9
265,588,0.7
265,616,0.9
265,623,0.8
265,646,0.8
265,682,0.9
265,706,0.9
265,734,1.0
265,743,1.0
265,825,0.8
265,835,0.8
265,837,0.8
265,883,0.9
265,887,0.8
265,897,0.8
265,899,1.0
265,901,1.0
265,906,0.9
265,916,0.7
265,927,0.9
265,940,1.0
265,946,0.8
265,959,0.9
265,963,0.8
265,970,1.0
265,971,0.8
265,976,0.9
265,994,0.6
265,1001,0.7
265,1045,0.9
265,1050,0.8
265,1055,0.8
265,1057,0.8
265,1058,1.0
265,1059,0.8
265,1060,1.0
265,1138,0.7
265,1159,0.9
265,1182,0.7
265,1184,0.8
265,1188,0.8
265,1221,0.8
265,1244,0.9
265,1262,0.9
265,1264,0.8
265,1268,0.9
265,1292,0.9
265,1294,0.8
265,1295,0.8
265,1323,0.9
265,1336,1.0
265,1403,0.9
265,1423,0.9
265,1432,1.0
265,1434,0.9
265,1439,0.9
265,1440,0.9
265,1487,0.8
265,1504,0.9
265,1558,0.8
265,1568,0.9
265,1666,0.8
265,1688,0.8
